Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
31.0;0.10093;1.34344;1.0;1.0;0.3;5.4;1.5;0.39;7.59;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.53;6.94256;0.46091;0.0;3.47221;6.94256;2.82288;4.5;-0.3;-5.4;-1.5;-0.39;0.0;0.0;0.0;0.0;0.3;5.4;1.5;0.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.59;8.93344
32.0;0.10303;1.36522;1.0;1.0;0.54;4.78;2.55;0.84;8.71;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.62;6.94256;1.51269;0.0;3.47221;6.94256;2.82288;4.5;-0.54;-4.78;-2.55;-0.84;0.0;0.0;0.0;0.0;0.54;4.78;2.55;0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.71;10.07522
33.0;0.10365;1.40152;1.0;1.0;0.9;4.77;2.82;0.54;9.03;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.665;6.94256;1.82399;0.0;3.47221;6.94256;2.82288;4.5;-0.9;-4.77;-2.82;-0.54;0.0;0.0;0.0;0.0;0.9;4.77;2.82;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.03;10.43152
34.0;0.10451;1.47287;1.0;1.0;1.14;4.97;3.18;0.27;9.56;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.665;6.94256;2.25284;0.0;3.47221;6.94256;2.82288;4.5;-1.065;-4.895;-3.18;-0.2475;0.0;0.0;0.0;0.0;1.14;4.97;3.18;0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.56;11.03287
35.0;0.10288;1.4102;1.0;1.0;1.47;4.29;3.42;0.18;9.36;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.665;6.94256;1.43817;0.0;3.47221;6.94256;2.82288;4.5;-1.155;-3.975;-3.42;-0.0855;0.0;0.0;0.0;0.0;1.47;4.29;3.42;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.36;10.7702
36.0;0.10307;1.31434;1.0;1.0;1.17;5.02;3.78;0.21;10.18;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.71;6.94256;1.53081;0.0;3.47221;6.94256;2.82288;4.5;-0.6;-4.45;-3.78;-0.039;0.0;0.0;0.0;0.0;1.17;5.02;3.78;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.18;11.49434
37.0;0.1033;1.15546;1.0;1.0;1.47;5.02;3.99;0.24;10.72;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.8;6.94256;1.64943;0.0;3.47221;6.94256;2.82288;4.5;-0.825;-4.375;-3.99;-0.0465;0.0;0.0;0.0;0.0;1.47;5.02;3.99;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.72;11.87546
38.0;0.10334;1.32303;1.0;1.0;1.98;4.75;3.63;0.3;10.66;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.89;6.94256;1.66699;0.0;3.47221;6.94256;2.82288;4.5;-1.335;-4.105;-3.63;-0.1065;0.0;0.0;0.0;0.0;1.98;4.75;3.63;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.66;11.98303
39.0;0.10118;1.22784;1.0;1.0;1.35;4.65;3.48;0.18;9.66;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.98;6.94256;0.58531;0.0;3.47221;6.94256;2.82288;4.5;-0.75;-4.05;-3.48;0.0;0.0;0.0;0.0;0.0;1.35;4.65;3.48;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.66;10.88784
40.0;0.1003;1.27443;1.0;1.0;1.32;4.81;2.76;0.18;9.07;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.98;6.94255;0.1454;0.0;3.47221;6.94256;2.82288;4.5;-0.765;-4.255;-2.76;-0.0135;0.0;0.0;0.0;0.0;1.32;4.81;2.76;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.07;10.34443
