Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_dCM;C_system_total;C_dCM_vol;C_dCM_MidMerit;C_dCM_Baseload;C_dCM_Peak;C_dCM_WindOnshore;C_dCM_LV_MED;C_dCM_MV_LOAD;C_dCM_LV_HIGH;C_dCM_LV_LOW
37.0;0.1047;1.15546;0.3;0.3;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.79999;5.26667;3.35252;0.0;4.11339;5.26727;2.12385;4.5;-0.829;-4.38444;-4.00332;-0.04737;0.0;0.0;0.0;0.0;1.474;5.02944;4.00332;0.24087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74763;11.90309;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
38.0;0.10473;1.32303;0.3;0.3;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.88999;5.26667;3.3699;0.0;4.11339;5.26727;2.12385;4.5;-1.34038;-4.11388;-3.64209;-0.10759;0.0;0.0;0.0;0.0;1.98538;4.75888;3.64209;0.30109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68744;12.01047;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
39.0;0.10261;1.22784;0.3;0.3;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.97999;5.26656;2.29046;0.0;4.11339;5.26727;2.12385;4.5;-0.75405;-4.06147;-3.49329;-0.00069;0.0;0.0;0.0;0.0;1.35405;4.66147;3.49329;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.68951;10.91735;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
40.0;0.10211;1.27443;0.3;0.3;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.97999;5.26653;1.84941;0.0;4.11339;5.26727;2.12385;4.5;-0.76905;-4.26755;-2.77087;-0.0142;0.0;0.0;0.0;0.0;1.32405;4.82254;2.77087;0.1807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.09816;10.37259;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
41.0;0.15015;1.27381;0.3;0.3;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;5.26716;4.11329;0.15075;4.11339;5.26727;2.12385;4.5;-2.67479;-4.70893;-2.5317;-0.36693;0.0;0.0;0.0;0.0;3.04979;5.08393;2.5317;0.47943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.14485;12.41867;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
42.0;0.15101;1.45428;0.3;0.3;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;5.26716;4.1133;0.67842;4.11339;5.26727;2.12385;4.5;-2.24182;-5.0517;-2.17385;-1.16248;0.0;0.0;0.0;0.0;2.36182;5.1717;2.17385;1.19848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90585;12.36012;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
43.0;0.15356;1.44471;0.3;0.3;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;5.26717;4.1133;1.97589;4.11339;5.26727;2.12385;4.5;-2.51044;-5.35568;-2.73802;-1.37788;0.0;0.0;0.0;0.0;2.51044;5.35568;2.73802;1.37788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98203;13.42674;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
44.0;0.15261;1.11522;0.3;0.3;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;5.26717;4.1133;1.49904;4.11339;5.26727;2.12385;4.5;-3.19823;-4.21058;-3.57212;-0.8987;0.0;0.0;0.0;0.0;3.19823;4.21058;3.57212;0.8987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87964;12.99486;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
45.0;0.1055;1.12966;0.3;0.3;2.46;4.05;2.55;0.81;9.87;2.0;-3.04859;7.62464;1.845;1.0;-0.87765;3.66587;3.0375;1.2;-1.69548;4.44261;1.9125;2.5;-11.65917;9.58294;0.6075;2.02499;5.26671;3.73174;0.0;4.11339;5.26727;2.12385;4.5;-2.46644;-4.0567;-2.55804;-0.81288;0.0;0.0;0.0;0.0;2.46644;4.0567;2.55804;0.81288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.89405;11.02371;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
46.0;0.10322;1.15455;0.3;0.3;2.22;4.38;1.44;0.27;8.31;2.0;-3.37816;7.62464;1.665;1.0;-0.81153;3.66587;3.285;1.2;-3.00242;4.44261;1.08;2.5;-34.9775;9.58294;0.2025;1.61999;5.2666;2.60047;0.0;4.11339;5.26727;2.12385;4.5;-2.22648;-4.39006;-1.4453;-0.27102;0.0;0.0;0.0;0.0;2.22648;4.39006;1.4453;0.27102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.33286;9.48742;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
47.0;0.10162;1.16421;0.3;0.3;1.89;3.76;0.96;0.15;6.76;2.0;-3.968;7.62464;1.4175;1.0;-0.94534;3.66587;2.82;1.2;-4.50363;4.44261;0.72;2.5;-62.95949;9.58294;0.1125;1.43999;5.26706;1.23815;0.0;4.11339;5.26727;2.12385;4.5;-1.89592;-3.77032;-0.96389;-0.15059;0.0;0.0;0.0;0.0;1.89592;3.77032;0.96389;0.15059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.78072;7.94493;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
48.0;0.10057;1.27198;0.3;0.3;1.47;3.74;0.54;0.12;5.87;2.0;-5.10171;7.62464;1.1025;1.0;-0.9504;3.66587;2.805;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.39499;5.26712;0.4991;0.0;4.11339;5.26727;2.12385;4.5;-1.47481;-3.75137;-0.54232;-0.12049;0.0;0.0;0.0;0.0;1.47481;3.75137;0.54232;0.12049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.88899;7.16097;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
49.0;0.0877;1.26346;0.3;0.3;1.08;3.96;0.15;0.12;5.31;2.0;-6.944;7.62464;0.81;1.0;-0.8976;3.66587;2.97;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;1.52999;5.07675;0.00022;0.0;4.11339;5.26727;2.12385;4.5;-1.08539;-3.98638;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.08539;3.98638;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.34351;6.60697;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
50.0;0.08395;1.21276;0.3;0.3;0.27;3.34;0.15;0.06;3.82;2.0;-27.776;7.62464;0.2025;1.0;-1.06422;3.66587;2.505;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;1.48499;3.57641;0.00016;0.0;4.11339;5.26727;2.12385;4.5;-0.27148;-3.36577;-0.15122;-0.06035;0.0;0.0;0.0;0.0;0.27148;3.36577;0.15122;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.84883;5.06158;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
51.0;0.08391;1.18162;0.3;0.3;0.24;3.31;0.15;0.09;3.79;2.0;-31.248;7.62464;0.18;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.43999;3.5601;0.00016;0.0;4.11339;5.26727;2.12385;4.5;-0.24132;-3.33558;-0.15122;-0.09053;0.0;0.0;0.0;0.0;0.24132;3.33558;0.15122;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.81865;5.00027;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
52.0;0.08346;1.14311;0.3;0.3;0.21;3.2;0.15;0.09;3.65;2.0;-35.712;7.62464;0.1575;1.0;-1.11078;3.66587;2.4;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.43999;3.38101;0.00016;0.0;4.11339;5.26727;2.12385;4.5;-0.21117;-3.22513;-0.15124;-0.09053;0.0;0.0;0.0;0.0;0.21117;3.22513;0.15124;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.67807;4.82118;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
53.0;0.08667;1.14811;0.3;0.3;0.15;4.34;0.3;0.09;4.88;2.0;-49.99681;7.62464;0.1125;1.0;-0.81901;3.66587;3.255;1.2;-14.4116;4.44261;0.225;2.5;-104.93249;9.58294;0.0675;1.39499;4.66659;0.0002;0.0;4.11339;5.26727;2.12385;4.5;-0.15077;-4.37016;-0.30225;-0.0905;0.0;0.0;0.0;0.0;0.15077;4.37016;0.30225;0.0905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.91368;6.0618;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
54.0;0.10042;1.15881;0.3;0.3;0.15;4.89;0.63;0.15;5.82;2.0;-49.99681;7.62464;0.1125;1.0;-0.72689;3.66587;3.6675;1.2;-6.86267;4.44261;0.4725;2.5;-62.95949;9.58294;0.1125;1.30499;5.26712;0.42584;0.0;4.11339;5.26727;2.12385;4.5;-0.15049;-4.90507;-0.63273;-0.15061;0.0;0.0;0.0;0.0;0.15049;4.90507;0.63273;0.15061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8389;6.99771;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
55.0;0.1018;1.15804;0.3;0.3;0.33;4.46;1.65;0.39;6.83;2.0;-22.72582;7.62464;0.2475;1.0;-0.79697;3.66587;3.345;1.2;-2.62029;4.44261;1.2375;2.5;-24.21519;9.58294;0.2925;1.25999;5.26647;1.48265;0.0;4.11339;5.26727;2.12385;4.5;-0.33103;-4.47201;-1.65661;-0.39154;0.0;0.0;0.0;0.0;0.33103;4.47201;1.65661;0.39154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.85119;8.00922;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
56.0;0.10418;1.15196;0.3;0.3;0.54;4.83;2.19;0.93;8.49;2.0;-13.888;7.62464;0.405;1.0;-0.73592;3.66587;3.6225;1.2;-1.97419;4.44261;1.6425;2.5;-10.15476;9.58294;0.6975;1.30499;5.26665;3.09221;0.0;4.11339;5.26727;2.12385;4.5;-0.54151;-4.83978;-2.19757;-0.93343;0.0;0.0;0.0;0.0;0.54151;4.83978;2.19757;0.93343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.51229;9.66425;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
57.0;0.10539;1.07994;0.3;0.3;0.96;4.96;2.7;0.57;9.19;2.0;-7.812;7.62464;0.72;1.0;-0.71663;3.66587;3.72;1.2;-1.60129;4.44261;2.025;2.5;-16.56829;9.58294;0.4275;1.30499;5.2667;3.68493;0.0;4.11339;5.26727;2.12385;4.5;-0.94753;-4.95335;-2.70858;-0.56753;0.0;0.0;0.0;0.0;0.96253;4.96835;2.70858;0.57203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;9.21149;10.29143;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
58.0;0.10552;1.12666;0.3;0.3;1.14;5.06;3.06;0.33;9.59;2.0;-6.57853;7.62464;0.855;1.0;-0.70247;3.66587;3.795;1.2;-1.4129;4.44261;2.295;2.5;-28.61795;9.58294;0.2475;1.21499;5.26671;3.73933;0.0;4.11339;5.26727;2.12385;4.5;-0.91798;-4.84335;-3.06964;-0.26367;0.0;0.0;0.0;0.0;1.14298;5.06835;3.06964;0.33117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;9.61213;10.7388;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
59.0;0.10469;1.17006;0.3;0.3;1.35;4.59;3.51;0.18;9.63;2.0;-5.5552;7.62464;1.0125;1.0;-0.7744;3.66587;3.4425;1.2;-1.23176;4.44261;2.6325;2.5;-52.46625;9.58294;0.135;1.03499;5.26667;3.34967;0.0;4.11339;5.26727;2.12385;4.5;-0.84368;-4.08863;-3.52172;-0.02765;0.0;0.0;0.0;0.0;1.35368;4.59863;3.52172;0.18065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.51;0.51;0.0;0.153;1.173;0.0;9.65469;10.82474;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
60.0;0.10446;1.22378;0.3;0.3;1.17;4.42;3.9;0.21;9.7;2.0;-6.40985;7.62464;0.8775;1.0;-0.80418;3.66587;3.315;1.2;-1.10858;4.44261;2.925;2.5;-44.97107;9.58294;0.1575;0.89999;5.26666;3.23006;0.0;4.11339;5.26727;2.12385;4.5;-0.49822;-3.75361;-3.91324;-0.00827;0.0;0.0;0.0;0.0;1.17322;4.42861;3.91324;0.21077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.675;0.675;0.0;0.2025;1.5525;0.0;9.72584;10.94962;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
61.0;0.10617;1.25303;0.3;0.3;1.41;4.86;4.17;0.24;10.68;2.0;-5.31881;7.62464;1.0575;1.0;-0.73138;3.66587;3.645;1.2;-1.03681;4.44261;3.1275;2.5;-39.34968;9.58294;0.18;0.80999;5.26673;3.98309;0.0;4.11339;5.26727;2.12385;4.5;-0.58856;-4.04212;-4.1825;0.00667;0.0;0.0;0.0;0.0;1.41356;4.86712;4.1825;0.24083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;10.70402;11.95705;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
62.0;0.10666;1.0422;0.3;0.3;1.65;5.49;3.75;0.3;11.19;2.0;-4.54516;7.62464;1.2375;1.0;-0.64745;3.66587;4.1175;1.2;-1.15293;4.44261;2.8125;2.5;-31.47975;9.58294;0.225;0.85499;5.26674;4.06498;0.0;4.11339;5.26727;2.12385;4.5;-0.75406;-4.59728;-3.76081;-0.03103;0.0;0.0;0.0;0.0;1.65406;5.49728;3.76081;0.30103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.0;0.27;2.07;0.0;11.21317;12.25537;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
63.0;0.10356;1.1416;0.3;0.3;1.5;4.95;3.18;0.18;9.81;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.35959;4.44261;2.385;2.5;-52.46625;9.58294;0.135;1.03499;5.26662;2.77943;0.0;4.11339;5.26727;2.12385;4.5;-0.67931;-4.13588;-3.19145;0.06682;0.0;0.0;0.0;0.0;1.50431;4.96088;3.19145;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;9.83732;10.97892;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
64.0;0.1035;1.14492;0.3;0.3;1.17;5.28;2.82;0.18;9.45;2.0;-6.40985;7.62464;0.8775;1.0;-0.6732;3.66587;3.96;1.2;-1.53315;4.44261;2.115;2.5;-52.46625;9.58294;0.135;1.12499;5.26661;2.74539;0.0;4.11339;5.26727;2.12385;4.5;-0.52837;-4.64671;-2.8302;0.01282;0.0;0.0;0.0;0.0;1.17337;5.29171;2.8302;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;9.47596;10.62087;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
65.0;0.15067;1.09201;0.3;0.3;3.18;4.91;2.46;0.54;11.09;2.0;-2.35834;7.62464;2.385;1.0;-0.72393;3.66587;3.6825;1.2;-1.75751;4.44261;1.845;2.5;-17.48875;9.58294;0.405;1.215;5.26716;4.1133;0.50214;4.11339;5.26727;2.12385;4.5;-2.73417;-4.42072;-2.44205;-0.40883;0.0;0.0;0.0;0.0;3.16917;4.85572;2.44205;0.53933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.435;0.435;0.0;0.1305;1.0005;0.0;11.00628;12.09829;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
66.0;0.15022;1.11908;0.3;0.3;2.49;4.57;2.13;1.14;10.33;2.0;-3.01186;7.62464;1.8675;1.0;-0.77779;3.66587;3.4275;1.2;-2.0298;4.44261;1.5975;2.5;-8.28414;9.58294;0.855;1.26;5.26716;4.11329;0.2163;4.11339;5.26727;2.12385;4.5;-2.25667;-4.29506;-2.11468;-1.07115;0.0;0.0;0.0;0.0;2.48167;4.52006;2.11468;1.13865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;10.25506;11.37414;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
67.0;0.1538;1.1389;0.3;0.3;2.67;4.9;2.91;1.35;11.83;2.0;-2.80881;7.62464;2.0025;1.0;-0.72541;3.66587;3.675;1.2;-1.48573;4.44261;2.1825;2.5;-6.9955;9.58294;1.0125;1.305;5.26717;4.11331;2.08552;4.11339;5.26727;2.12385;4.5;-2.61479;-4.79653;-2.88667;-1.33439;0.0;0.0;0.0;0.0;2.65979;4.84153;2.88667;1.34789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;11.73587;12.87477;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
68.0;0.16098;1.16684;0.3;0.3;3.42;4.07;3.36;0.9;11.75;2.0;-2.19284;7.62464;2.565;1.0;-0.87334;3.66587;3.0525;1.2;-1.28675;4.44261;2.52;2.5;-10.49325;9.58294;0.675;1.305;5.26718;4.11332;2.12369;4.11339;5.26727;2.12385;4.5;-3.40365;-4.01321;-3.32748;-0.89791;0.0;0.0;0.0;0.0;3.40365;4.01321;3.32748;0.89791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.64224;12.80908;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
69.0;0.10605;0.9269;0.3;0.3;2.61;3.81;2.22;0.93;9.57;2.0;-2.87338;7.62464;1.9575;1.0;-0.93294;3.66587;2.8575;1.2;-1.94751;4.44261;1.665;2.5;-10.15476;9.58294;0.6975;1.30499;5.26673;3.94761;0.0;4.11339;5.26727;2.12385;4.5;-2.61664;-3.81571;-2.22672;-0.93325;0.0;0.0;0.0;0.0;2.61664;3.81571;2.22672;0.93325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.59231;10.51921;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
70.0;0.10336;0.95412;0.3;0.3;2.37;4.19;1.41;0.3;8.27;2.0;-3.16435;7.62464;1.7775;1.0;-0.84833;3.66587;3.1425;1.2;-3.0663;4.44261;1.0575;2.5;-31.47975;9.58294;0.225;1.30499;5.26661;2.67475;0.0;4.11339;5.26727;2.12385;4.5;-2.37688;-4.19945;-1.41514;-0.30113;0.0;0.0;0.0;0.0;2.37688;4.19945;1.41514;0.30113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2926;9.24672;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
71.0;0.10151;1.02464;0.3;0.3;1.98;3.59;0.87;0.15;6.59;2.0;-3.78764;7.62464;1.485;1.0;-0.99011;3.66587;2.6925;1.2;-4.96952;4.44261;0.6525;2.5;-62.95949;9.58294;0.1125;1.30499;5.26712;1.06311;0.0;4.11339;5.26727;2.12385;4.5;-1.98623;-3.59996;-0.87355;-0.1506;0.0;0.0;0.0;0.0;1.98623;3.59996;0.87355;0.1506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.61034;7.63498;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
72.0;0.10049;1.10829;0.3;0.3;1.53;3.67;0.54;0.12;5.86;2.0;-4.90165;7.62464;1.1475;1.0;-0.96853;3.66587;2.7525;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.25999;5.26712;0.4605;0.0;4.11339;5.26727;2.12385;4.5;-1.53502;-3.68124;-0.54233;-0.12049;0.0;0.0;0.0;0.0;1.53502;3.68124;0.54233;0.12049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.87908;6.98737;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
73.0;0.08759;1.18196;0.3;0.3;1.14;3.31;0.15;0.12;4.72;2.0;-6.57853;7.62464;0.855;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;0.9;5.03134;0.00022;0.0;4.11339;5.26727;2.12385;4.5;-1.14571;-3.33216;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.14571;3.33216;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.74961;5.93157;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
74.0;0.08506;1.16435;0.3;0.3;0.27;3.25;0.15;0.06;3.73;2.0;-27.776;7.62464;0.2025;1.0;-1.09369;3.66587;2.4375;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;0.9;4.0212;0.00018;0.0;4.11339;5.26727;2.12385;4.5;-0.27144;-3.27406;-0.15118;-0.06034;0.0;0.0;0.0;0.0;0.27144;3.27406;0.15118;0.06034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75703;4.92138;0.00376;16.0045;11.50439;4.11336;5.2672;2.12384;0.0;-0.0;-9.25027;-0.63683;-0.0
